State,Year,Quarter,Brands,Count,Percentage
Mizoram,2018,Q4 (Oct - Dec),Others,2057,0.10622256648592822
Mizoram,2019,Q4 (Oct - Dec),Xiaomi,12924,0.32465020472757417
Mizoram,2019,Q4 (Oct - Dec),Vivo,6726,0.16895676856992137
Mizoram,2019,Q4 (Oct - Dec),Samsung,5945,0.1493380893767741
Mizoram,2019,Q4 (Oct - Dec),Oppo,4544,0.11414504257831144
Mizoram,2019,Q4 (Oct - Dec),Realme,1585,0.039815117184556256
Mizoram,2019,Q4 (Oct - Dec),Apple,1442,0.036222964656233515
Mizoram,2019,Q4 (Oct - Dec),Gionee,1002,0.025170187646009697
Mizoram,2019,Q4 (Oct - Dec),Huawei,936,0.023512271094476123
Mizoram,2019,Q4 (Oct - Dec),Asus,592,0.014871009068301138
Mizoram,2019,Q4 (Oct - Dec),Motorola,503,0.012635333718505866
Mizoram,2019,Q4 (Oct - Dec),Others,3610,0.09068301137933633
Mizoram,2020,Q4 (Oct - Dec),Xiaomi,24925,0.31658431875627135
Mizoram,2020,Q4 (Oct - Dec),Vivo,15062,0.191309649312215
Mizoram,2020,Q4 (Oct - Dec),Samsung,11008,0.13981786081721304
Mizoram,2020,Q4 (Oct - Dec),Oppo,10055,0.12771335306296122
Mizoram,2020,Q4 (Oct - Dec),Realme,3782,0.04803698670155339
Mizoram,2020,Q4 (Oct - Dec),Apple,2443,0.03102970875512822
Mizoram,2020,Q4 (Oct - Dec),Huawei,1625,0.020639900420418893
Mizoram,2020,Q4 (Oct - Dec),Gionee,1501,0.019064917249876162
Mizoram,2020,Q4 (Oct - Dec),Asus,1064,0.013514371721431202
Mizoram,2020,Q4 (Oct - Dec),OnePlus,711,0.009030750276257129
Mizoram,2020,Q4 (Oct - Dec),Others,6555,0.08325818292667438
Mizoram,2021,Q4 (Oct - Dec),Xiaomi,33819,0.31196900511969006
Mizoram,2021,Q4 (Oct - Dec),Vivo,22023,0.20315483603154835
Mizoram,2021,Q4 (Oct - Dec),Samsung,14081,0.12989253263225867
Mizoram,2021,Q4 (Oct - Dec),Oppo,13819,0.12747566994142337
Mizoram,2021,Q4 (Oct - Dec),Realme,7453,0.06875144135418108
Mizoram,2021,Q4 (Oct - Dec),Apple,3532,0.0325815229924819
Mizoram,2021,Q4 (Oct - Dec),Huawei,1796,0.016567501499008347
Mizoram,2021,Q4 (Oct - Dec),Gionee,1559,0.014381255477145888
Mizoram,2021,Q4 (Oct - Dec),OnePlus,1163,0.010728287440616208
Mizoram,2021,Q4 (Oct - Dec),Asus,1159,0.010691388773580555
Mizoram,2021,Q4 (Oct - Dec),Others,8001,0.07380655873806559
Nagaland,2018,Q4 (Oct - Dec),Xiaomi,12421,0.2888806195781101
Nagaland,2018,Q4 (Oct - Dec),Samsung,6536,0.1520106053910738
Nagaland,2018,Q4 (Oct - Dec),Vivo,6312,0.14680093960043725
Nagaland,2018,Q4 (Oct - Dec),Oppo,4430,0.10303044398446404
Nagaland,2018,Q4 (Oct - Dec),Realme,2036,0.04735214084703584
Nagaland,2018,Q4 (Oct - Dec),Gionee,1152,0.026792566923273718
Nagaland,2018,Q4 (Oct - Dec),Apple,1148,0.026699537177012348
Nagaland,2018,Q4 (Oct - Dec),Lenovo,1024,0.02381561504290997
Nagaland,2018,Q4 (Oct - Dec),Huawei,849,0.019745563643975162
Nagaland,2018,Q4 (Oct - Dec),Asus,840,0.019536246714887084
Nagaland,2018,Q4 (Oct - Dec),Others,6249,0.14533572109682072
Nagaland,2019,Q4 (Oct - Dec),Xiaomi,27943,0.3000622825480005
Nagaland,2019,Q4 (Oct - Dec),Vivo,14840,0.1593574159185602
Nagaland,2019,Q4 (Oct - Dec),Samsung,13324,0.14307804647566685
Nagaland,2019,Q4 (Oct - Dec),Oppo,10459,0.11231261543748121
Nagaland,2019,Q4 (Oct - Dec),Realme,4629,0.04970791632661827
Nagaland,2019,Q4 (Oct - Dec),Gionee,2287,0.024558652978823935
Nagaland,2019,Q4 (Oct - Dec),Apple,2200,0.0236244147588162
Nagaland,2019,Q4 (Oct - Dec),Huawei,2151,0.023098234611915295
Nagaland,2019,Q4 (Oct - Dec),Asus,1783,0.01914651432498604
Nagaland,2019,Q4 (Oct - Dec),Lenovo,1598,0.017159915811176495
Nagaland,2019,Q4 (Oct - Dec),Others,11910,0.127893990807955
Nagaland,2020,Q4 (Oct - Dec),Xiaomi,60222,0.3133494286844132
Nagaland,2020,Q4 (Oct - Dec),Vivo,32251,0.16780964472287552
Nagaland,2020,Q4 (Oct - Dec),Samsung,25567,0.13303119861801985
Nagaland,2020,Q4 (Oct - Dec),Oppo,22237,0.1157044144275397
Nagaland,2020,Q4 (Oct - Dec),Realme,11862,0.06172081503527796
Nagaland,2020,Q4 (Oct - Dec),Huawei,4083,0.021244822777696837
Nagaland,2020,Q4 (Oct - Dec),Apple,3816,0.019855558099361043
Nagaland,2020,Q4 (Oct - Dec),Gionee,3711,0.019309218057318875
Nagaland,2020,Q4 (Oct - Dec),Asus,3257,0.016946947780298458
Nagaland,2020,Q4 (Oct - Dec),Micromax,2988,0.015547276624971382
Nagaland,2020,Q4 (Oct - Dec),Others,22194,0.1154806751722272
Nagaland,2021,Q4 (Oct - Dec),Xiaomi,81701,0.31424670179622294
Nagaland,2021,Q4 (Oct - Dec),Vivo,45835,0.1762952421246971
Nagaland,2021,Q4 (Oct - Dec),Samsung,32050,0.12327397207584907
Nagaland,2021,Q4 (Oct - Dec),Oppo,30262,0.11639678449171122
Nagaland,2021,Q4 (Oct - Dec),Realme,21734,0.0835955229047271
Nagaland,2021,Q4 (Oct - Dec),Apple,5329,0.020496942190084234
Nagaland,2021,Q4 (Oct - Dec),Huawei,4595,0.017673756682949345
Nagaland,2021,Q4 (Oct - Dec),Gionee,3855,0.014827493365129427
Nagaland,2021,Q4 (Oct - Dec),Asus,3465,0.013327435670602716
Nagaland,2021,Q4 (Oct - Dec),Infinix,3191,0.01227354898265318
Nagaland,2021,Q4 (Oct - Dec),Others,27973,0.10759259971537367
Odisha,2018,Q4 (Oct - Dec),Xiaomi,1029813,0.28417171393006063
Odisha,2018,Q4 (Oct - Dec),Samsung,654448,0.1805916315273747
Odisha,2018,Q4 (Oct - Dec),Vivo,483043,0.13329328452050837
Odisha,2018,Q4 (Oct - Dec),Oppo,420246,0.11596476845043932
Odisha,2018,Q4 (Oct - Dec),Realme,224527,0.061957095524696935
Odisha,2018,Q4 (Oct - Dec),Motorola,110238,0.03041962123241989
Odisha,2018,Q4 (Oct - Dec),Lenovo,100977,0.027864094896370248
Odisha,2018,Q4 (Oct - Dec),Micromax,90586,0.02499675074801782
Odisha,2018,Q4 (Oct - Dec),Huawei,58827,0.016233014552509705
Odisha,2018,Q4 (Oct - Dec),OnePlus,53143,0.01466454336213003
Odisha,2018,Q4 (Oct - Dec),Others,398063,0.10984348125547233
Odisha,2019,Q4 (Oct - Dec),Xiaomi,1777383,0.29063400319546756
Odisha,2019,Q4 (Oct - Dec),Samsung,1091395,0.17846265994302707
Odisha,2019,Q4 (Oct - Dec),Vivo,904183,0.14785013973425393
Odisha,2019,Q4 (Oct - Dec),Oppo,770634,0.12601248263235101
Odisha,2019,Q4 (Oct - Dec),Realme,403826,0.06603279483060931
Odisha,2019,Q4 (Oct - Dec),Motorola,157752,0.0257952817553062
Odisha,2019,Q4 (Oct - Dec),Lenovo,130673,0.02136737951221618
Odisha,2019,Q4 (Oct - Dec),Micromax,114255,0.018682742006139445
Odisha,2019,Q4 (Oct - Dec),Huawei,106292,0.017380648665848968
Odisha,2019,Q4 (Oct - Dec),OnePlus,72420,0.011841969069927955
Odisha,2019,Q4 (Oct - Dec),Others,586724,0.09593989865485239
Odisha,2020,Q4 (Oct - Dec),Xiaomi,2445630,0.28441688798756937
Odisha,2020,Q4 (Oct - Dec),Samsung,1510338,0.17564620722242102
Odisha,2020,Q4 (Oct - Dec),Vivo,1383491,0.16089441361890813
Odisha,2020,Q4 (Oct - Dec),Oppo,1143995,0.1330419964480888
Odisha,2020,Q4 (Oct - Dec),Realme,663117,0.07711782792640466
Odisha,2020,Q4 (Oct - Dec),Motorola,193546,0.022508617821355683
Odisha,2020,Q4 (Oct - Dec),Lenovo,159900,0.018595723960375177
Odisha,2020,Q4 (Oct - Dec),Huawei,139630,0.01623840485670535
Odisha,2020,Q4 (Oct - Dec),Micromax,125854,0.014636311715503798
Odisha,2020,Q4 (Oct - Dec),OnePlus,84632,0.009842359663630219
Odisha,2020,Q4 (Oct - Dec),Others,748618,0.08706124877903779
Odisha,2021,Q4 (Oct - Dec),Xiaomi,3105043,0.2723904718167491
Odisha,2021,Q4 (Oct - Dec),Vivo,2017533,0.17698845580427108
Odisha,2021,Q4 (Oct - Dec),Samsung,1803261,0.15819140494954267
Odisha,2021,Q4 (Oct - Dec),Oppo,1574160,0.1380934773254521
Odisha,2021,Q4 (Oct - Dec),Realme,1250982,0.10974262746579047
Odisha,2021,Q4 (Oct - Dec),Motorola,194973,0.017104042508115678
Odisha,2021,Q4 (Oct - Dec),OnePlus,144365,0.012664446342232615
Odisha,2021,Q4 (Oct - Dec),Huawei,140106,0.012290824779031224
Odisha,2021,Q4 (Oct - Dec),Lenovo,138057,0.012111075874828443
Odisha,2021,Q4 (Oct - Dec),Micromax,116563,0.01022551074699311
Odisha,2021,Q4 (Oct - Dec),Others,914192,0.08019766238699351
Puducherry,2018,Q4 (Oct - Dec),Xiaomi,26240,0.23964783458454345
Puducherry,2018,Q4 (Oct - Dec),Samsung,21223,0.19382797230898496
Puducherry,2018,Q4 (Oct - Dec),Vivo,16096,0.14700348877564068
Puducherry,2018,Q4 (Oct - Dec),Oppo,9310,0.08502749009078123
Puducherry,2018,Q4 (Oct - Dec),Apple,4752,0.0433996383363472
Puducherry,2018,Q4 (Oct - Dec),OnePlus,4517,0.041253402012895686
Puducherry,2018,Q4 (Oct - Dec),Realme,4429,0.04044970500666703
Puducherry,2018,Q4 (Oct - Dec),Motorola,4280,0.03908889984839352
Puducherry,2018,Q4 (Oct - Dec),Huawei,4264,0.03894277311998831
Puducherry,2018,Q4 (Oct - Dec),Lenovo,3517,0.032120481487570095
Puducherry,2018,Q4 (Oct - Dec),Others,10866,0.09923831442818784
Puducherry,2019,Q4 (Oct - Dec),Xiaomi,47168,0.23088520353219902
Puducherry,2019,Q4 (Oct - Dec),Samsung,39943,0.19551915885105633
Puducherry,2019,Q4 (Oct - Dec),Vivo,35132,0.17196953380455426
Puducherry,2019,Q4 (Oct - Dec),Oppo,19967,0.09773755213126309
Puducherry,2019,Q4 (Oct - Dec),Realme,8502,0.04161690129814188
Puducherry,2019,Q4 (Oct - Dec),Huawei,8456,0.04139173340121003
Puducherry,2019,Q4 (Oct - Dec),Apple,7844,0.0383960213811603
Puducherry,2019,Q4 (Oct - Dec),OnePlus,6844,0.03350106710003328
Puducherry,2019,Q4 (Oct - Dec),Motorola,6840,0.03348148728290878
Puducherry,2019,Q4 (Oct - Dec),Lenovo,5250,0.025698509975916824
Puducherry,2019,Q4 (Oct - Dec),Others,18346,0.0898028312415562
Puducherry,2020,Q4 (Oct - Dec),Xiaomi,71555,0.22387102425960342
Puducherry,2020,Q4 (Oct - Dec),Samsung,63620,0.19904513400036292
Puducherry,2020,Q4 (Oct - Dec),Vivo,61208,0.191498814239142
Puducherry,2020,Q4 (Oct - Dec),Oppo,33860,0.10593631306589577
Puducherry,2020,Q4 (Oct - Dec),Realme,14505,0.045381164235700475
Puducherry,2020,Q4 (Oct - Dec),Huawei,12870,0.04026581066621614
Puducherry,2020,Q4 (Oct - Dec),Apple,10885,0.034055427280634244
Puducherry,2020,Q4 (Oct - Dec),Motorola,9137,0.028586535513381264
Puducherry,2020,Q4 (Oct - Dec),OnePlus,8651,0.02706600839731436
Puducherry,2020,Q4 (Oct - Dec),Lenovo,6934,0.021694104985201454
Puducherry,2020,Q4 (Oct - Dec),Others,26401,0.08259966335654796
Puducherry,2021,Q4 (Oct - Dec),Xiaomi,95031,0.2245709140835651
Puducherry,2021,Q4 (Oct - Dec),Vivo,91633,0.21654098736432661
Puducherry,2021,Q4 (Oct - Dec),Samsung,78438,0.1853594443801147
Puducherry,2021,Q4 (Oct - Dec),Oppo,47542,0.1123480800724064
Puducherry,2021,Q4 (Oct - Dec),Realme,26683,0.06305548400513272
Puducherry,2021,Q4 (Oct - Dec),Apple,15236,0.0360046979088634
Puducherry,2021,Q4 (Oct - Dec),Huawei,12678,0.029959803103739184
Puducherry,2021,Q4 (Oct - Dec),OnePlus,12298,0.02906181247592558
Puducherry,2021,Q4 (Oct - Dec),Motorola,9210,0.021764457058324492
Puducherry,2021,Q4 (Oct - Dec),Lenovo,6149,0.01453090623796279
Puducherry,2021,Q4 (Oct - Dec),Others,28269,0.06680341330963899
Punjab,2018,Q4 (Oct - Dec),Xiaomi,469664,0.251734053700592
Punjab,2018,Q4 (Oct - Dec),Samsung,423578,0.2270325317639618
Punjab,2018,Q4 (Oct - Dec),Vivo,281873,0.15108041689111146
Punjab,2018,Q4 (Oct - Dec),Oppo,228350,0.12239275559236003
Punjab,2018,Q4 (Oct - Dec),Apple,137548,0.07372401465389944
Punjab,2018,Q4 (Oct - Dec),Realme,60545,0.03245136583025811
Punjab,2018,Q4 (Oct - Dec),OnePlus,31147,0.016694404022050528
Punjab,2018,Q4 (Oct - Dec),Motorola,28376,0.015209182538597803
Punjab,2018,Q4 (Oct - Dec),Lenovo,21785,0.011676488638404044
Punjab,2018,Q4 (Oct - Dec),Huawei,21263,0.011396703140619012
Punjab,2018,Q4 (Oct - Dec),Others,161586,0.08660808322814578
Punjab,2019,Q4 (Oct - Dec),Xiaomi,818456,0.24639360913641095
Punjab,2019,Q4 (Oct - Dec),Samsung,760808,0.229038859730828
Punjab,2019,Q4 (Oct - Dec),Vivo,563524,0.1696471309331068
Punjab,2019,Q4 (Oct - Dec),Oppo,446759,0.13449539428408347
Punjab,2019,Q4 (Oct - Dec),Apple,240275,0.07233403437112214
Punjab,2019,Q4 (Oct - Dec),Realme,109206,0.03287612343162112
Punjab,2019,Q4 (Oct - Dec),OnePlus,44151,0.013291519931409484
Punjab,2019,Q4 (Oct - Dec),Motorola,38939,0.011722463695253876
Punjab,2019,Q4 (Oct - Dec),Huawei,38449,0.011574950733681304
Punjab,2019,Q4 (Oct - Dec),Lenovo,27158,0.008175830633444741
Punjab,2019,Q4 (Oct - Dec),Others,234017,0.07045008311903814
Punjab,2020,Q4 (Oct - Dec),Xiaomi,1219022,0.23634222512092207
Punjab,2020,Q4 (Oct - Dec),Samsung,1169264,0.22669521593030298
Punjab,2020,Q4 (Oct - Dec),Vivo,979161,0.18983832079456087
Punjab,2020,Q4 (Oct - Dec),Oppo,750319,0.145470764277023
Punjab,2020,Q4 (Oct - Dec),Apple,356113,0.06904267422120923
Punjab,2020,Q4 (Oct - Dec),Realme,189809,0.03679989484027121
Punjab,2020,Q4 (Oct - Dec),Huawei,53936,0.0104570337976854
Punjab,2020,Q4 (Oct - Dec),OnePlus,53667,0.010404880466115068
Punjab,2020,Q4 (Oct - Dec),Motorola,46455,0.009006628320073333
Punjab,2020,Q4 (Oct - Dec),HMD Global,32870,0.006372788136493605
Punjab,2020,Q4 (Oct - Dec),Others,307252,0.05956957409534327
Punjab,2021,Q4 (Oct - Dec),Xiaomi,1548508,0.22507046769503306
Punjab,2021,Q4 (Oct - Dec),Samsung,1427734,0.2075163700310882
Punjab,2021,Q4 (Oct - Dec),Vivo,1424349,0.20702437158280915
Punjab,2021,Q4 (Oct - Dec),Oppo,1041175,0.15133131001091119
Punjab,2021,Q4 (Oct - Dec),Apple,497157,0.07226011005939882
Punjab,2021,Q4 (Oct - Dec),Realme,350868,0.05099749233405372
Punjab,2021,Q4 (Oct - Dec),OnePlus,80227,0.011660726590866444
Punjab,2021,Q4 (Oct - Dec),Tecno,62454,0.0090774803807443
Punjab,2021,Q4 (Oct - Dec),Huawei,58314,0.008475745203233149
Punjab,2021,Q4 (Oct - Dec),Motorola,48503,0.00704974910986071
Punjab,2021,Q4 (Oct - Dec),Others,340814,0.049536177002001275
Rajasthan,2018,Q4 (Oct - Dec),Xiaomi,1482976,0.2332186040689206
Rajasthan,2018,Q4 (Oct - Dec),Samsung,1317264,0.2071580870292187
Rajasthan,2018,Q4 (Oct - Dec),Vivo,1200927,0.1888624755415304
Rajasthan,2018,Q4 (Oct - Dec),Oppo,760058,0.11952969284156699
Rajasthan,2018,Q4 (Oct - Dec),Realme,293498,0.04615664303199786
Rajasthan,2018,Q4 (Oct - Dec),Apple,166540,0.02619073155711086
Rajasthan,2018,Q4 (Oct - Dec),OnePlus,117138,0.018421579879529554
Rajasthan,2018,Q4 (Oct - Dec),Huawei,115507,0.018165082442459495
Rajasthan,2018,Q4 (Oct - Dec),Motorola,107515,0.01690822927442521
Rajasthan,2018,Q4 (Oct - Dec),Gionee,106066,0.01668035386895953
Rajasthan,2018,Q4 (Oct - Dec),Others,691249,0.10870852046428081
Rajasthan,2019,Q4 (Oct - Dec),Xiaomi,2527395,0.23133984699906116
Rajasthan,2019,Q4 (Oct - Dec),Vivo,2262135,0.20705982436113912
Rajasthan,2019,Q4 (Oct - Dec),Samsung,2211270,0.2024040023318927
Rajasthan,2019,Q4 (Oct - Dec),Oppo,1410408,0.12909876411334667
Rajasthan,2019,Q4 (Oct - Dec),Realme,530557,0.04856343199392295
Rajasthan,2019,Q4 (Oct - Dec),Apple,250014,0.022884511723582295
Rajasthan,2019,Q4 (Oct - Dec),Huawei,204976,0.0187620520252986
Rajasthan,2019,Q4 (Oct - Dec),OnePlus,162057,0.014833550586721447
Rajasthan,2019,Q4 (Oct - Dec),Gionee,157774,0.014441515085861084
Rajasthan,2019,Q4 (Oct - Dec),Motorola,147914,0.013539000484300685
Rajasthan,2019,Q4 (Oct - Dec),Others,1060531,0.0970735002948733
Rajasthan,2020,Q4 (Oct - Dec),Vivo,3720519,0.22784043400242532
Rajasthan,2020,Q4 (Oct - Dec),Xiaomi,3613815,0.22130600005119572
Rajasthan,2020,Q4 (Oct - Dec),Samsung,3222360,0.19733373244755778
Rajasthan,2020,Q4 (Oct - Dec),Oppo,2201891,0.13484134903384024
Rajasthan,2020,Q4 (Oct - Dec),Realme,880750,0.05393614768467413
Rajasthan,2020,Q4 (Oct - Dec),Apple,323405,0.019804961500950367
Rajasthan,2020,Q4 (Oct - Dec),Huawei,283175,0.017341321170147708
Rajasthan,2020,Q4 (Oct - Dec),Tecno,259273,0.015877589348451335
Rajasthan,2020,Q4 (Oct - Dec),OnePlus,195918,0.011997799809351103
Rajasthan,2020,Q4 (Oct - Dec),Gionee,188604,0.01154989860677863
Rajasthan,2020,Q4 (Oct - Dec),Others,1439784,0.0881707663446277
Rajasthan,2021,Q4 (Oct - Dec),Vivo,5751824,0.26171775642777456
Rajasthan,2021,Q4 (Oct - Dec),Xiaomi,4469665,0.203377345305376
Rajasthan,2021,Q4 (Oct - Dec),Samsung,3782393,0.17210530257673384
Rajasthan,2021,Q4 (Oct - Dec),Oppo,3095179,0.1408358989465538
Rajasthan,2021,Q4 (Oct - Dec),Realme,1624796,0.07393097629079444
Rajasthan,2021,Q4 (Oct - Dec),Tecno,521804,0.023742967826386633
Rajasthan,2021,Q4 (Oct - Dec),Apple,462924,0.021063827870354015
Rajasthan,2021,Q4 (Oct - Dec),OnePlus,336937,0.015331205491945698
Rajasthan,2021,Q4 (Oct - Dec),Huawei,287470,0.01308037301563684
Rajasthan,2021,Q4 (Oct - Dec),Motorola,189233,0.00861042274626224
Rajasthan,2021,Q4 (Oct - Dec),Others,1454977,0.06620392350218195
Sikkim,2018,Q4 (Oct - Dec),Samsung,14281,0.2942230829453212
Sikkim,2018,Q4 (Oct - Dec),Xiaomi,11024,0.22712101858337796
Sikkim,2018,Q4 (Oct - Dec),Vivo,6387,0.13158762206930652
Sikkim,2018,Q4 (Oct - Dec),Oppo,4507,0.09285508261568255
Sikkim,2018,Q4 (Oct - Dec),Realme,1848,0.03807326218632824
Sikkim,2018,Q4 (Oct - Dec),Apple,1799,0.03706374387078166
Sikkim,2018,Q4 (Oct - Dec),Motorola,1119,0.023054101940747456
Sikkim,2018,Q4 (Oct - Dec),Lenovo,1038,0.021385306357905146
Sikkim,2018,Q4 (Oct - Dec),OnePlus,969,0.019963739750298734
Sikkim,2018,Q4 (Oct - Dec),Huawei,689,0.014195063661461123
Sikkim,2018,Q4 (Oct - Dec),Others,4877,0.1004779760187894
Sikkim,2019,Q4 (Oct - Dec),Samsung,29310,0.31525620616959943
Sikkim,2019,Q4 (Oct - Dec),Xiaomi,20528,0.22079765951039024
Sikkim,2019,Q4 (Oct - Dec),Vivo,13224,0.14223637224110486
Sikkim,2019,Q4 (Oct - Dec),Oppo,9175,0.09868562577980468
Sikkim,2019,Q4 (Oct - Dec),Realme,3578,0.03848470507249494
Sikkim,2019,Q4 (Oct - Dec),Apple,3131,0.033676805920061954
Sikkim,2019,Q4 (Oct - Dec),Motorola,1676,0.018026932839994837
Sikkim,2019,Q4 (Oct - Dec),OnePlus,1458,0.01568214085961365
Sikkim,2019,Q4 (Oct - Dec),Lenovo,1347,0.014488233016392031
Sikkim,2019,Q4 (Oct - Dec),Huawei,1245,0.013391128511810008
Sikkim,2019,Q4 (Oct - Dec),Others,8300,0.08927419007873338
Sikkim,2020,Q4 (Oct - Dec),Samsung,49275,0.33172212759941566
Sikkim,2020,Q4 (Oct - Dec),Xiaomi,30296,0.20395441050739516
Sikkim,2020,Q4 (Oct - Dec),Vivo,23560,0.15860727196838625
Sikkim,2020,Q4 (Oct - Dec),Oppo,15658,0.10541055451956673
Sikkim,2020,Q4 (Oct - Dec),Realme,6245,0.04204169836343685
Sikkim,2020,Q4 (Oct - Dec),Apple,4413,0.029708569235844168
Sikkim,2020,Q4 (Oct - Dec),HMD Global,2070,0.013935358784998284
Sikkim,2020,Q4 (Oct - Dec),Motorola,1984,0.01335640184996937
Sikkim,2020,Q4 (Oct - Dec),OnePlus,1764,0.011875349225476797
Sikkim,2020,Q4 (Oct - Dec),Lenovo,1714,0.011538746356273942
Sikkim,2020,Q4 (Oct - Dec),Others,11564,0.07784951158923678
Sikkim,2021,Q4 (Oct - Dec),Samsung,59868,0.3032719204486163
Sikkim,2021,Q4 (Oct - Dec),Xiaomi,39826,0.20174563212044153
Sikkim,2021,Q4 (Oct - Dec),Vivo,34807,0.1763210017881838
Sikkim,2021,Q4 (Oct - Dec),Oppo,20992,0.10633868099915403
Sikkim,2021,Q4 (Oct - Dec),Realme,12763,0.06465322911548223
Sikkim,2021,Q4 (Oct - Dec),Apple,6458,0.03271413880966734
Sikkim,2021,Q4 (Oct - Dec),OnePlus,2920,0.014791775367641471
Sikkim,2021,Q4 (Oct - Dec),Tecno,2588,0.01310997077104662
Sikkim,2021,Q4 (Oct - Dec),HMD Global,2358,0.011944865177020066
Sikkim,2021,Q4 (Oct - Dec),Motorola,2089,0.010582198199658574
Sikkim,2021,Q4 (Oct - Dec),Others,12738,0.06452658720308804
Tamil Nadu,2018,Q4 (Oct - Dec),Xiaomi,1270630,0.24435765608346965
Tamil Nadu,2018,Q4 (Oct - Dec),Samsung,978019,0.1880849896862965
Tamil Nadu,2018,Q4 (Oct - Dec),Vivo,776632,0.14935581180943092
Tamil Nadu,2018,Q4 (Oct - Dec),Oppo,457237,0.08793225533368283
Tamil Nadu,2018,Q4 (Oct - Dec),Motorola,228639,0.043970070067028494
Tamil Nadu,2018,Q4 (Oct - Dec),Realme,198871,0.038245320370977935
Tamil Nadu,2018,Q4 (Oct - Dec),Lenovo,194451,0.037395300428202355
Tamil Nadu,2018,Q4 (Oct - Dec),Apple,191032,0.03673778500187889
Tamil Nadu,2018,Q4 (Oct - Dec),OnePlus,180637,0.034738699638722295
Tamil Nadu,2018,Q4 (Oct - Dec),Huawei,164880,0.031708436236388624
Tamil Nadu,2018,Q4 (Oct - Dec),Others,558850,0.10747367534392153
Tamil Nadu,2019,Q4 (Oct - Dec),Xiaomi,2321854,0.2413445963735954
Tamil Nadu,2019,Q4 (Oct - Dec),Samsung,1803401,0.18745411487748082
Tamil Nadu,2019,Q4 (Oct - Dec),Vivo,1661144,0.17266724272862108
Tamil Nadu,2019,Q4 (Oct - Dec),Oppo,954430,0.09920801356021984
Tamil Nadu,2019,Q4 (Oct - Dec),Realme,385827,0.04010470149502733
Tamil Nadu,2019,Q4 (Oct - Dec),Motorola,364512,0.03788911857219791
Tamil Nadu,2019,Q4 (Oct - Dec),Huawei,329271,0.03422600068416452
Tamil Nadu,2019,Q4 (Oct - Dec),Apple,306135,0.03182113432232631
Tamil Nadu,2019,Q4 (Oct - Dec),Lenovo,283182,0.02943528985468832
Tamil Nadu,2019,Q4 (Oct - Dec),OnePlus,275013,0.028586164970963546
Tamil Nadu,2019,Q4 (Oct - Dec),Others,935724,0.09726362256071493
Tamil Nadu,2020,Q4 (Oct - Dec),Xiaomi,3595631,0.23412735569248969
Tamil Nadu,2020,Q4 (Oct - Dec),Vivo,2971084,0.1934603524277839
Tamil Nadu,2020,Q4 (Oct - Dec),Samsung,2918795,0.19005558555882415
Tamil Nadu,2020,Q4 (Oct - Dec),Oppo,1665487,0.10844718694721944
Tamil Nadu,2020,Q4 (Oct - Dec),Realme,690401,0.04495504697157483
Tamil Nadu,2020,Q4 (Oct - Dec),Motorola,503120,0.032760356998814785
Tamil Nadu,2020,Q4 (Oct - Dec),Huawei,497653,0.0324043765732453
Tamil Nadu,2020,Q4 (Oct - Dec),Apple,417632,0.02719385715958224
Tamil Nadu,2020,Q4 (Oct - Dec),Lenovo,385136,0.02507789961260839
Tamil Nadu,2020,Q4 (Oct - Dec),OnePlus,347722,0.022641709445742318
Tamil Nadu,2020,Q4 (Oct - Dec),Others,1364925,0.08887627261211495
Tamil Nadu,2021,Q4 (Oct - Dec),Xiaomi,4737458,0.23185166529944343
Tamil Nadu,2021,Q4 (Oct - Dec),Vivo,4457962,0.21817310328484968
Tamil Nadu,2021,Q4 (Oct - Dec),Samsung,3636646,0.17797781662751622
Tamil Nadu,2021,Q4 (Oct - Dec),Oppo,2390692,0.11700070405226959
Tamil Nadu,2021,Q4 (Oct - Dec),Realme,1288203,0.06304478283369244
Tamil Nadu,2021,Q4 (Oct - Dec),Apple,575168,0.02814877907665889
Tamil Nadu,2021,Q4 (Oct - Dec),OnePlus,507178,0.02482134172023079
Tamil Nadu,2021,Q4 (Oct - Dec),Motorola,501002,0.02451908766649789
Tamil Nadu,2021,Q4 (Oct - Dec),Huawei,493892,0.02417112355994981
Tamil Nadu,2021,Q4 (Oct - Dec),Lenovo,336045,0.01644607569408562
Tamil Nadu,2021,Q4 (Oct - Dec),Others,1508896,0.07384552018480564
Telangana,2018,Q4 (Oct - Dec),Xiaomi,1714433,0.2625600737800434
Telangana,2018,Q4 (Oct - Dec),Samsung,1327932,0.2033686495155428
Telangana,2018,Q4 (Oct - Dec),Vivo,960056,0.14702958598730503
Telangana,2018,Q4 (Oct - Dec),Oppo,598550,0.09166606811759047
Telangana,2018,Q4 (Oct - Dec),Realme,334552,0.05123559672688351
Telangana,2018,Q4 (Oct - Dec),Apple,322702,0.04942080613763709
Telangana,2018,Q4 (Oct - Dec),OnePlus,263159,0.040301981154050606
Telangana,2018,Q4 (Oct - Dec),Motorola,244632,0.037464628812534276
Telangana,2018,Q4 (Oct - Dec),Huawei,155797,0.023859825268592837
Telangana,2018,Q4 (Oct - Dec),Lenovo,133090,0.02038231894707228
Telangana,2018,Q4 (Oct - Dec),Others,474776,0.0727104655527477
Telangana,2019,Q4 (Oct - Dec),Xiaomi,2941413,0.26214187700204916
Telangana,2019,Q4 (Oct - Dec),Samsung,2304661,0.20539385675980204
